,sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
9310,9311,68,Spain,standard,3,New York,4,2,1,1,True,Relaxation,2127.958641033523,4,1276.9814686633092,338.0025632325939
9311,9312,25,UK,gold,5,Paris,11,2,12,4,True,Adventure,4995.6083009104905,6,4568.644997018905,954.1521514226906
9312,9313,56,Italy,standard,0,Sydney,9,2,8,5,False,Adventure,4106.100961670315,7,3657.560581253924,745.0370830601881
9313,9314,38,France,standard,7,Rio,3,3,7,4,False,Relaxation,2080.327931882201,6,1429.161723351733,358.1265078944258
9314,9315,38,Italy,standard,0,Cairo,4,2,1,2,True,Cultural,1589.6433179279738,5,1412.2282656108234,139.75907599434396
9315,9316,18,Spain,silver,6,Cape Town,5,4,7,2,False,Cultural,4445.961700556521,6,3870.748775054121,713.3119897830793
9316,9317,35,France,standard,3,Rio,12,4,2,12,False,Adventure,9560.092816250988,6,8882.733406984138,1895.014553453516
9317,9318,25,USA,gold,6,Tokyo,8,3,7,8,True,Adventure,884928.9754940593,8,5241.686954537786,1078.4863991615443
9318,9319,33,Italy,silver,1,Cape Town,16,2,7,3,True,Cultural,7386.012184241356,5,6771.315303840904,1466.6481000219576
9319,9320,23,USA,standard,4,Rio,7,1,12,4,True,Relaxation,1541.457851817801,6,1095.5656453608244,320.3383050127106
9320,9321,33,Italy,silver,5,New York,7,1,1,5,False,Relaxation,1370.7939533900949,5,1035.6341165253978,395.7874182639076
9321,9322,33,Canada,gold,7,New York,17,2,2,3,False,Cultural,6839.312957235088,7,6683.728710290204,1407.5623981427416
9322,9323,41,UK,silver,2,Rome,7,1,8,1,False,Cultural,1737.5070364915064,5,1122.9913007582006,347.06458095191624
9323,9324,18,Italy,standard,4,Cairo,7,3,6,2,True,Cultural,4771.946824034666,6,3955.32163556606,520.4975031139852
9324,9325,18,UK,gold,7,Cairo,11,3,8,6,True,Adventure,7541.984975250176,9,6213.304152366339,1904.9051892388663
9325,9326,45,Australia,silver,2,Rio,10,2,1,2,False,Cultural,4012.3519616562985,7,3414.1071528865787,554.0847548109247
9326,9327,28,Australia,standard,5,Rio,11,1,8,3,False,Relaxation,2548.4327329916787,5,2104.8537396937195,720.9630304825313
9327,9328,56,Spain,standard,2,Rome,5,3,6,1,True,Relaxation,3517.798376933711,7,2940.684372398816,895.6799410598109
9328,9329,43,Italy,standard,8,Cairo,7,1,12,6,True,Cultural,1620.5200833192346,7,1613.807988688028,352.27124755573044
9329,9330,49,Germany,gold,5,Cairo,11,5,1,1,False,Adventure,11028.501025409309,8,9026.982377455486,2660.807199125875
9330,9331,61,Italy,standard,1,Sydney,10,2,6,5,False,Relaxation,4574.150516270181,5,4021.736991839244,1067.787149284943
9331,9332,35,Italy,standard,5,Cape Town,9,2,2,4,False,Cultural,3557.7363791025,5,2945.4201610192863,427.763970202303
9332,9333,31,Australia,gold,5,New York,5,2,2,9,False,Relaxation,1950.4962372930456,7,1602.840575539105,587.3368003741562
9333,9334,53,Spain,standard,2,Paris,3,2,7,3,False,Adventure,1364.2400954405518,5,956.170285803746,182.2192735832521
9334,9335,47,France,gold,7,Tokyo,11,4,6,4,False,Cultural,1594697.4492585114,8,9696.823746250277,1711.0751435918592
9335,9336,37,France,standard,5,Tokyo,17,2,2,16,False,Cultural,1064784.125088151,5,6621.605863792312,1243.213497916278
9336,9337,60,Spain,silver,2,Paris,4,3,1,2,False,Relaxation,2358.8969941676078,7,1707.274478950884,633.9612355091062
9337,9338,36,Germany,standard,2,Tokyo,4,2,1,1,False,Relaxation,267467.4058014023,7,1541.50029504989,415.8634786894512
9338,9339,40,USA,gold,5,Paris,9,2,6,2,True,Relaxation,4087.7376530286665,8,3458.758030866035,1259.831212147692
9339,9340,40,Canada,silver,4,Cairo,10,1,7,4,True,Cultural,2287.570436286501,7,1926.8210058064271,539.461247865849
9340,9341,25,UK,gold,5,Rome,3,5,7,2,False,Cultural,3292.724608897585,7,2857.9555117767086,576.6683130316717
9341,9342,41,USA,silver,3,Sydney,3,3,1,3,False,Adventure,1777.6527353836334,7,1349.5742200467105,453.582124294388
9342,9343,60,Spain,standard,1,Cairo,12,1,7,11,False,Adventure,2814.867604575589,6,2086.9343857595563,537.7018175085493
9343,9344,46,France,standard,2,Rio,3,2,7,3,True,Adventure,1357.4463733387774,6,817.3039765905208,352.9740120363197
9344,9345,40,USA,standard,3,Rome,18,2,12,4,False,Relaxation,8222.364910681248,7,7746.898519333205,1134.0083772618386
9345,9346,37,Germany,silver,6,Rio,11,3,6,1,False,Cultural,7528.720389641376,7,6895.770664381205,1186.949757097193
9346,9347,44,Canada,gold,6,Paris,4,1,12,2,False,Adventure,945.2706724039124,8,441.651679991412,199.2705529213528
9347,9348,51,France,standard,3,Rio,10,2,2,5,False,Adventure,4046.886199978696,5,3485.0827826676177,921.171771044298
9348,9349,49,Germany,silver,3,Cairo,5,2,8,1,False,Adventure,2438.324046030148,6,2196.693708401606,692.9006213365802
9349,9350,35,Spain,gold,5,Rio,25,4,8,3,False,Relaxation,22840.2564700698,7,22501.19192183613,6816.682092814647
9350,9351,44,USA,standard,2,Paris,16,1,6,5,False,Adventure,3635.4931548855616,6,3120.014262129241,807.1690729595219
9351,9352,47,UK,gold,6,Sydney,10,1,8,2,False,Relaxation,2301.157783890046,8,1950.5933258141536,452.92698432686086
9352,9353,24,Australia,standard,6,Sydney,10,1,8,2,False,Relaxation,2351.338066366377,5,1811.093441276304,810.325703903484
9353,9354,42,Germany,silver,3,Rio,6,3,6,1,False,Relaxation,4214.402939875145,7,3520.57784969368,1122.8692053530474
9354,9355,18,France,standard,3,New York,13,4,2,5,False,Adventure,10362.384385730977,5,10078.665738351976,2679.982870686927
9355,9356,47,USA,standard,4,Rio,2,2,8,13,False,Adventure,896.2985683646621,7,473.7717760436218,183.8355845196083
9356,9357,49,Australia,standard,4,Cape Town,14,1,12,4,False,Adventure,3185.961953174064,6,2543.2112845593333,461.0371013317038
9357,9358,51,Australia,gold,5,Sydney,8,5,2,5,True,Adventure,8018.427392723486,7,7684.296474044094,1817.0982172185268
9358,9359,34,USA,gold,5,Cape Town,8,2,7,2,False,Cultural,3729.774741707151,6,3166.911061707674,765.7467312376453
9359,9360,44,Canada,standard,1,Sydney,7,2,12,4,False,Adventure,3278.7897509922336,6,2596.753890947933,777.7147239223333
9360,9361,61,USA,gold,7,Paris,15,4,7,3,False,Cultural,13818.899401848506,7,13410.954235621675,1948.3244824149967
9361,9362,61,France,silver,1,Sydney,7,2,8,1,True,Relaxation,3159.0059747630944,6,2827.493214544252,609.0548612986231
9362,9363,39,Spain,gold,6,Cairo,12,1,2,4,False,Adventure,2430.061261424387,6,2391.0977709408007,507.4123606803725
9363,9364,42,UK,standard,3,Rome,5,2,6,9,False,Adventure,2432.2038073786603,6,1823.4178567150327,626.0064807623753
9364,9365,56,France,standard,5,New York,14,4,8,3,False,Adventure,12955.468309613803,6,12839.414401484592,3021.0914827637725
9365,9366,18,Spain,silver,2,Cairo,13,4,8,7,False,Adventure,11908.075509952334,6,11131.56104925339,2269.137546546789
9366,9367,35,Australia,standard,4,Cape Town,15,2,8,7,False,Relaxation,6955.410615484877,5,6373.73127689877,2016.886653803199
9367,9368,60,UK,standard,3,Cairo,10,1,6,1,True,Relaxation,2450.5112343017217,6,2163.1733304624104,396.5272489665075
9368,9369,54,Germany,standard,2,Cairo,15,2,6,6,False,Adventure,6990.377804716504,7,5151.069469159888,889.0539463013286
9369,9370,45,Australia,standard,4,Rio,5,5,2,3,True,Adventure,-1000000.0,6,4269.69610304849,599.5910592299039
9370,9371,18,Italy,standard,3,New York,22,3,8,4,False,Adventure,15154.90519777938,5,14878.488098457485,2068.923233984864
9371,9372,39,Canada,gold,5,Cairo,7,1,2,1,True,Adventure,1424.922500976296,8,1184.772358391087,282.66352001063774
9372,9373,31,USA,standard,1,Sydney,7,2,12,1,True,Adventure,3168.49332325008,7,2593.221676944997,784.9475135845436
9373,9374,44,Germany,standard,0,Rome,15,3,7,4,False,Relaxation,10345.41991294994,7,10010.178793631472,2014.117596696892
9374,9375,27,Italy,silver,0,Sydney,15,2,1,6,False,Relaxation,5999.070022019558,7,5548.515778341294,884.1107311724536
9375,9376,24,France,silver,4,Cairo,5,2,1,13,False,Relaxation,2017.6513150670592,6,1743.5517686000424,377.31226974119335
9376,9377,18,UK,silver,2,Tokyo,23,2,8,8,False,Cultural,1665664.4016727703,7,10415.828707436136,1455.886914978656
9377,9378,58,Germany,silver,1,Paris,8,3,12,6,True,Cultural,5651.550151109528,5,5034.124500552703,1058.2860472114044
9378,9379,34,Italy,standard,2,Rio,14,2,7,11,False,Adventure,6421.300339879841,7,5832.078161399028,1933.344555218192
9379,9380,42,Italy,standard,1,Tokyo,7,1,1,4,False,Relaxation,232970.0022672604,5,1337.6993812740611,648.5152046078065
9380,9381,39,Italy,silver,7,Sydney,14,2,12,16,False,Relaxation,6510.20694437092,7,6114.532161880469,1607.895161450673
9381,9382,23,Canada,gold,6,Rome,23,2,7,2,False,Adventure,10582.966578422484,6,9928.348896644617,2215.729778978952
9382,9383,21,USA,silver,1,Rome,6,2,12,1,False,Relaxation,2642.056289854628,6,2177.6432636539366,623.4534470737914
9383,9384,24,Germany,standard,2,Paris,9,1,6,4,True,Cultural,2041.990581847409,7,1592.8743253556308,408.5254146568899
9384,9385,29,France,standard,1,Rome,9,2,7,1,False,Cultural,4142.585002412265,6,3594.440614452067,548.8712417141746
9385,9386,45,UK,standard,6,Rome,9,3,6,2,False,Cultural,6892.604275970001,6,5723.866076079322,743.9877072561957
9386,9387,28,Germany,silver,2,Cape Town,11,3,8,1,True,Adventure,7564.286362355531,4,7214.894063081907,902.390728600334
9387,9388,66,USA,standard,8,Cairo,12,3,1,1,False,Cultural,7174.232717064458,5,5126.533235323703,946.5817187984354
9388,9389,55,France,standard,0,Paris,18,5,6,3,False,Adventure,20679.77513745852,5,20069.82665000067,3702.9184123884447
9389,9390,52,Germany,standard,1,Rio,3,3,7,1,False,Cultural,2085.4590660208546,6,1707.752447500703,439.3318593418814
9390,9391,38,UK,standard,1,Tokyo,2,1,8,1,True,Adventure,76955.30397775744,5,384.70088657387566,80.91074062215772
9391,9392,62,USA,standard,1,Cairo,12,1,6,2,False,Cultural,2732.1628341318383,5,2289.1225528584573,542.6540472529448
9392,9393,36,Canada,standard,3,Cairo,10,1,8,3,False,Adventure,2271.924710485089,7,2062.829821892367,246.22739871927217
9393,9394,39,Canada,silver,2,Tokyo,26,2,2,5,False,Cultural,1639256.5561356135,5,10268.158149432482,2419.636466215905
9394,9395,42,Australia,standard,5,Rome,1,3,2,1,False,Cultural,673.3820789282253,7,9.82684509251726,55.66925675277727
9395,9396,50,Germany,silver,2,New York,11,1,6,3,False,Adventure,2604.190774360754,5,2496.463442489081,386.8538807294153
9396,9397,49,UK,standard,3,Rio,7,5,2,4,False,Adventure,7103.262516995341,5,6607.248325048729,998.9892947650584
9397,9398,32,Germany,standard,2,Sydney,7,2,8,3,False,Adventure,3240.3605487242767,6,2823.960003380467,844.903215990578
9398,9399,32,USA,silver,6,Rio,4,4,12,1,False,Relaxation,3689.439008331053,7,3070.28792140254,973.2936991903132
9399,9400,49,Australia,standard,6,New York,2,2,8,6,True,Adventure,951.0168863463148,7,574.7775904448754,269.9747214498788
9400,9401,50,UK,silver,4,Sydney,10,3,6,1,False,Cultural,6986.134112280274,7,6448.553414930775,662.68334958994
9401,9402,34,Germany,silver,7,Rio,15,4,7,2,False,Cultural,13644.732118776386,7,13172.332222888614,1727.000998909863
9402,9403,18,UK,gold,4,Rome,9,4,2,2,True,Relaxation,7135.951399440472,6,6650.391384851885,2445.1149436338605
9403,9404,36,USA,standard,4,Rio,6,3,7,1,False,Relaxation,4219.949049025479,7,3680.252053021904,1001.7314571310136
9404,9405,49,Australia,standard,5,Cairo,2,2,7,5,False,Cultural,867.2935717579711,5,851.2657584443723,91.06479679984452
9405,9406,67,UK,silver,2,Cape Town,4,1,2,7,False,Cultural,792.4377520571999,5,134.38096102909333,107.76958392918246
9406,9407,22,USA,standard,3,Tokyo,5,4,8,3,True,Relaxation,729526.4184267522,5,4455.23099286348,824.8949112635246
9407,9408,33,Canada,standard,2,New York,9,3,12,3,False,Cultural,6207.99634474136,6,5862.173800636656,764.9462048370631
9408,9409,34,UK,silver,4,Cairo,7,2,6,3,False,Relaxation,3198.7682770410984,5,3172.9742092825736,920.49544426537
9409,9410,60,Australia,standard,0,Cape Town,26,3,6,2,False,Cultural,17847.434244679273,6,17453.491762464142,3505.2065769090477
9410,9411,39,Spain,standard,5,New York,5,4,8,3,False,Cultural,4550.3144843449445,6,4238.144561252158,792.6090572788444
9411,9412,26,France,silver,2,Cape Town,16,3,1,3,False,Adventure,9638.840228110435,7,9238.521512562957,2517.73522237057
9412,9413,48,France,gold,4,Tokyo,24,4,8,19,False,Cultural,3488849.690808565,7,21770.012393928617,4262.6630751137
9413,9414,33,UK,gold,4,Cairo,5,2,6,2,False,Relaxation,2379.2294307151883,6,2324.642072020155,832.3537201391372
9414,9415,21,UK,standard,2,Rio,21,1,1,5,False,Cultural,4234.833121891711,6,3886.579828819597,619.5554348511357
9415,9416,26,USA,silver,1,Rio,11,2,7,1,False,Relaxation,5034.405502401398,6,4608.976365691049,1438.9818385833323
9416,9417,66,Germany,standard,6,Paris,3,3,2,2,False,Cultural,1826.3117447458008,5,1302.8705617440585,232.8024281846629
9417,9418,45,France,standard,4,Cairo,23,1,6,1,True,Adventure,5300.650484243261,7,4927.827160642801,1490.9207250829124
9418,9419,41,Italy,silver,2,Paris,1,1,1,1,False,Adventure,203.4137725754115,5,-148.78886041695498,56.69243017601267
9419,9420,36,Germany,standard,3,Rome,2,2,1,2,False,Adventure,742.395623698156,5,115.30683310478048,134.41075718258452
9420,9421,44,France,standard,4,Tokyo,9,3,12,5,True,Adventure,963881.3522575938,5,5920.068060337603,1025.499226517829
9421,9422,44,UK,gold,5,New York,7,3,1,3,False,Cultural,4190.962024584354,7,3889.928655034112,716.2592880030126
9422,9423,44,Italy,gold,6,Rome,29,2,8,2,True,Adventure,13289.502319869784,6,12598.69333390216,2347.1558333987914
9423,9424,41,Australia,silver,2,Rome,10,3,7,6,False,Adventure,6892.349671602266,5,6567.987389209982,1605.0859787926142
9424,9425,53,Australia,gold,5,Sydney,5,1,12,5,False,Adventure,1143.2616140636214,6,572.9397885629214,228.4554879344424
9425,9426,40,Spain,silver,3,Sydney,5,4,8,2,True,Relaxation,4684.400131575746,6,4042.884256451719,860.4220815687647
9426,9427,25,France,standard,3,Cairo,11,4,7,14,False,Cultural,10116.941671347426,6,9183.72926028337,2092.863486498246
9427,9428,30,Italy,silver,3,Cairo,1,3,12,5,False,Cultural,678.4689333516396,7,629.380934731329,180.55597806420613
9428,9429,18,France,standard,2,Cape Town,22,1,7,2,True,Relaxation,5105.8778787215,6,4528.729579621311,1472.873063602006
9429,9430,70,USA,standard,1,Sydney,4,2,7,6,True,Cultural,1945.5325142147517,5,1485.4219180048913,150.72552149586588
9430,9431,52,UK,gold,7,Sydney,3,2,7,3,True,Relaxation,1306.4066826432074,8,999.5145663565454,308.4443509098595
9431,9432,27,UK,standard,0,Paris,13,4,1,1,False,Adventure,10431.528282727666,6,9902.745580801093,2545.7399947299214
9432,9433,35,Spain,standard,5,Paris,3,5,2,4,True,Cultural,3346.926390349102,5,2716.8084087668203,329.42053387483656
9433,9434,30,Germany,standard,5,Rome,18,2,1,2,True,Relaxation,7256.4944706719025,6,6743.169875066179,1468.057981638381
9434,9435,63,USA,standard,0,Rome,6,3,2,4,False,Adventure,3631.445227212461,7,2943.7521459487966,552.8944725789395
9435,9436,18,Canada,gold,5,Cairo,11,2,7,2,False,Adventure,5063.112641318513,7,3990.2840624833902,1086.1141050119122
9436,9437,41,Australia,silver,2,Cairo,4,4,12,2,False,Adventure,3615.351253453753,5,2591.7008788388607,942.258103350386
9437,9438,38,Australia,silver,2,Rio,11,1,12,2,False,Cultural,2625.9148002178317,6,1977.607412931516,268.36755092527164
9438,9439,52,UK,silver,3,Rio,8,2,1,1,False,Adventure,3253.326642085237,5,2600.581387501676,873.2751536980741
9439,9440,38,Spain,silver,2,New York,2,4,2,7,True,Cultural,1489.4133543536398,7,1260.0990440199078,220.0113395246889
9440,9441,18,Italy,silver,4,Tokyo,10,3,2,10,True,Relaxation,953858.757555954,6,5836.251587711695,820.1267598767975
9441,9442,36,USA,silver,4,New York,31,2,12,4,False,Relaxation,14281.196196244293,5,14011.645312388018,2037.405470618661
9442,9443,25,Canada,gold,4,Cape Town,5,3,1,1,False,Relaxation,2912.482330518937,7,2606.3580122901217,849.1552162089312
9443,9444,41,Australia,gold,6,Tokyo,9,2,8,3,True,Relaxation,658167.5322124261,8,3876.854030747597,754.1075789162073
9444,9445,61,USA,gold,6,Rome,32,2,12,1,False,Relaxation,14650.582929141665,8,14192.506164293543,4335.352137578769
9445,9446,18,Canada,silver,2,Cairo,16,1,7,2,False,Cultural,3688.5168912205104,7,3633.0713372549935,635.3522012009626
9446,9447,27,France,gold,5,New York,3,1,1,1,True,Adventure,618.8053292428191,7,248.09256453414605,107.73635081501148
9447,9448,31,UK,standard,3,Sydney,16,1,1,17,False,Adventure,3161.345289493532,5,2487.5410873231185,696.6213302173592
9448,9449,34,Germany,gold,7,Tokyo,15,2,12,2,False,Adventure,1091719.9103610918,8,6677.112209407076,1435.6370164742468
9449,9450,51,Australia,gold,6,Rio,3,3,7,1,False,Relaxation,2056.320691453831,7,1596.1444421138765,315.53982430143697
9450,9451,37,Australia,gold,6,Sydney,18,2,6,1,True,Relaxation,8337.133536003972,7,7979.690510362334,2390.8480301281525
9451,9452,46,Canada,gold,6,Cape Town,2,2,7,1,True,Cultural,911.3923973540594,8,442.8808505759638,90.3456228359462
9452,9453,30,Germany,standard,0,Cape Town,5,4,1,1,True,Cultural,3957.18247129697,7,3620.43247925846,748.3383728308683
9453,9454,43,Italy,standard,4,Sydney,8,2,12,2,False,Adventure,3612.094734273389,6,2997.414306857011,923.8217984254773
9454,9455,51,France,standard,4,Cape Town,21,2,7,1,False,Relaxation,9776.571993460311,6,9462.860035978025,2020.2689883684916
9455,9456,29,USA,silver,0,Paris,16,1,8,1,False,Cultural,3588.1505894879533,5,3220.3843190122434,467.559917797574
9456,9457,51,UK,standard,1,Tokyo,6,1,6,4,False,Adventure,216836.9951315685,5,1081.146764432444,448.1424764076924
9457,9458,40,USA,standard,1,Tokyo,29,4,12,3,False,Adventure,4236465.4833015,6,26673.85658233039,5140.2909660476
9458,9459,55,Canada,silver,3,Cape Town,7,5,8,1,False,Adventure,8005.863206066714,7,7592.546964834477,1568.5520494384912
9459,9460,36,Italy,silver,2,Sydney,16,4,7,3,True,Cultural,14840.27261216299,7,14174.455887531662,2039.0341676889373
9460,9461,45,Italy,gold,6,Cairo,12,1,8,1,False,Relaxation,2888.893851310504,6,2637.491280915455,470.024160315594
9461,9462,39,Australia,silver,0,New York,6,3,12,1,False,Adventure,4093.759715485413,6,3849.3538939890745,781.2988539248254
9462,9463,38,France,silver,4,Rome,5,2,8,4,False,Relaxation,2342.027630338642,7,1777.9673552172103,495.5616864921429
9463,9464,43,Australia,silver,8,New York,9,3,1,3,False,Cultural,5360.0502393517845,6,5126.004416793524,569.225578238939
9464,9465,48,USA,gold,7,Rome,20,2,6,3,True,Adventure,9154.32658528742,7,8676.525804385474,1633.4527569142842
9465,9466,21,France,standard,3,Sydney,7,3,2,1,False,Adventure,4244.693563552446,5,3851.614855963232,778.5364537015726
9466,9467,61,Spain,standard,4,Rio,15,2,1,5,False,Relaxation,5998.933951821185,6,5614.403854779187,1553.343365532436
9467,9468,18,UK,gold,5,Paris,12,1,12,5,False,Adventure,2733.2817123506,6,2346.192736524078,780.3525049474416
9468,9469,29,Canada,silver,3,Sydney,8,3,2,3,False,Relaxation,4849.565797873605,5,4544.486477018272,833.1284074176867
9469,9470,38,UK,silver,2,Cape Town,23,2,12,7,True,Cultural,10587.0018623499,5,10167.03658158932,1721.3992379199933
9470,9471,46,Italy,standard,2,Cape Town,10,5,2,15,False,Adventure,9935.174682122217,6,9606.391955347304,2623.399390372171
9471,9472,63,Canada,standard,8,Sydney,6,3,7,2,True,Cultural,4127.598099798349,7,3679.27505284075,545.4222526161425
9472,9473,18,Italy,silver,3,Cairo,14,2,7,4,False,Adventure,6467.287041843883,6,5147.31815958781,1414.0057036975272
9473,9474,32,UK,standard,0,Tokyo,18,3,6,1,False,Adventure,1962394.9353874675,6,12207.01522388665,1943.5197756472712
9474,9475,18,Spain,standard,5,Sydney,13,2,1,1,False,Adventure,5233.210785129882,4,4854.176286408545,786.5789734539286
9475,9476,40,USA,standard,2,New York,4,1,1,3,False,Relaxation,832.0168602580454,7,609.6609236396043,201.2286653337141
9476,9477,44,Germany,silver,2,New York,10,3,1,1,False,Cultural,5995.8554185738,5,5741.997073742776,1250.1849982028298
9477,9478,63,France,silver,3,Rome,3,3,12,1,False,Cultural,2089.221242517381,5,1682.03774077326,390.776757921632
9478,9479,41,Canada,gold,9,Rio,17,4,8,1,False,Relaxation,15701.461769440464,7,15277.017668428933,3760.5742702966095
9479,9480,55,USA,silver,2,New York,15,2,7,1,True,Cultural,6859.079150952351,5,6488.501986268533,682.8946421781912
9480,9481,48,Australia,gold,6,Rio,8,2,7,8,False,Cultural,3706.189367844676,8,3151.5495021504107,664.2300056288535
9481,9482,33,Australia,silver,5,Cape Town,5,4,6,4,False,Adventure,4516.5206027155455,7,4110.557531300271,872.8736135393261
9482,9483,18,UK,silver,1,Tokyo,28,1,6,5,False,Adventure,1032793.5801588721,7,6171.095211828084,1991.924434778848
9483,9484,44,Italy,standard,3,Rome,8,2,12,1,False,Cultural,4068.608647102338,6,3027.1330985210225,491.6738504064156
9484,9485,18,Australia,standard,3,Tokyo,7,4,12,2,False,Cultural,1020799.3747273971,5,6293.081337273733,1092.5999645271102
9485,9486,59,Italy,silver,3,Sydney,15,3,1,1,False,Relaxation,8964.240359932233,6,8574.345283651986,1701.994706691542
9486,9487,37,Germany,standard,2,Rio,24,3,8,7,False,Cultural,16488.14288627325,7,16161.679800446756,1695.310786416934
9487,9488,57,Canada,silver,2,Rome,11,2,7,2,True,Adventure,5167.327426437188,6,4850.358483478922,1551.6490532159953
9488,9489,32,UK,silver,6,Cape Town,11,3,8,7,False,Adventure,7509.582812471919,7,7203.204866682951,1293.4158590440622
9489,9490,44,Canada,gold,7,Tokyo,6,4,1,4,True,Adventure,758118.1391474013,8,4425.904299727736,1079.0471429258384
9490,9491,43,Canada,gold,4,Rome,12,3,12,8,True,Cultural,9061.542206053207,7,7785.842966114518,836.8777724815137
9491,9492,39,Spain,standard,4,Cairo,6,3,8,4,True,Adventure,4034.949375401976,7,4010.75405961584,606.9659393718525
9492,9493,33,USA,standard,6,New York,4,3,8,3,True,Cultural,2737.5192517604564,7,2436.2244167069334,640.3457976025927
9493,9494,45,Australia,silver,4,Tokyo,14,4,12,1,False,Adventure,2038911.770315476,7,12749.800847282608,2735.308989466486
9494,9495,26,France,standard,2,Rio,7,3,6,2,False,Cultural,4898.230590803344,7,4284.533631616309,744.0815417031145
9495,9496,21,Canada,standard,2,Paris,19,2,1,3,False,Relaxation,7554.570293534111,6,7158.416085491051,1201.952667988451
9496,9497,58,Italy,gold,7,Sydney,8,1,6,17,True,Cultural,1908.363786422567,6,1465.6663668508024,436.6187431308425
9497,9498,50,Germany,gold,5,Cairo,15,1,7,3,False,Cultural,3458.670152862899,8,3326.055331417713,441.3040246732492
9498,9499,40,Spain,silver,5,Cairo,9,2,12,4,False,Cultural,4138.8665963963695,5,3780.222247726694,864.75688208012
9499,9500,64,Italy,silver,4,Sydney,1,4,2,9,True,Adventure,740.9902741978563,6,339.3861567175934,192.84735831588543
9500,9501,35,Germany,standard,4,Tokyo,8,5,6,1,False,Relaxation,1453372.218538046,6,8906.23628519885,2243.265211658545
9501,9502,59,Italy,silver,3,Tokyo,21,3,8,3,False,Adventure,2292783.43598004,7,14268.04179689368,3891.236987926339
9502,9503,42,France,standard,1,Rio,4,2,12,5,False,Cultural,1811.7467291433893,6,1204.8486647970185,313.22234186751456
9503,9504,24,Australia,silver,2,Paris,8,2,8,2,True,Adventure,3660.2287420839534,6,3168.1761230040315,711.8670563714494
9504,9505,67,Australia,standard,4,Sydney,7,2,6,3,False,Cultural,3201.334367137315,7,2639.1773354944044,502.15294046593993
9505,9506,54,UK,gold,6,Tokyo,12,2,2,4,False,Relaxation,1052573.1377539684,6,4651.938617287427,1321.3203705014616
9506,9507,38,UK,silver,4,Sydney,7,5,6,5,False,Adventure,8045.352656324854,5,7492.419606943409,1765.4181429754594
9507,9508,50,Italy,silver,1,Paris,7,3,7,1,True,Relaxation,4865.116863679809,7,4202.49509996853,942.2186837907352
9508,9509,33,UK,gold,5,Tokyo,22,2,8,1,False,Adventure,1591873.269726333,7,9789.938283366086,2806.1390330930326
9509,9510,52,Australia,standard,0,Cape Town,2,5,6,8,True,Cultural,2399.733707444097,7,1938.953383289223,223.9579745675465
9510,9511,18,Canada,standard,5,Paris,6,2,7,1,False,Adventure,2796.111575746632,7,2192.00404647594,731.5770268372229
9511,9512,24,Italy,gold,5,Rome,7,4,8,5,False,Relaxation,6508.258455338321,7,6127.742695791323,1606.5152541880575
9512,9513,54,USA,gold,5,New York,15,1,2,1,True,Cultural,3082.7191340624418,7,2825.5584213343645,715.568479573776
9513,9514,36,France,silver,2,Cape Town,4,1,12,5,False,Adventure,880.7852245440387,7,426.3298513260048,261.35673378217814
9514,9515,43,Spain,standard,2,New York,14,3,6,3,False,Relaxation,9596.899426002792,5,9312.87651268551,1328.7903902283406
9515,9516,19,France,silver,2,Tokyo,13,2,8,3,False,Relaxation,946066.8465217471,7,5716.14458750057,1503.4396439782522
9516,9517,67,France,standard,1,Tokyo,9,1,2,2,False,Relaxation,424775.94747971557,5,1553.4004372671154,653.6927269503227
9517,9518,57,UK,silver,3,Rio,6,5,2,8,False,Cultural,5920.716013785534,6,5370.11123488764,789.6720656094873
9518,9519,36,USA,standard,5,New York,10,1,6,1,False,Adventure,2300.898518500601,7,1980.931447528833,703.1347166048113
9519,9520,33,Germany,gold,6,Rio,4,4,12,1,False,Relaxation,3750.471915795652,6,3195.2777083408896,542.9514365194882
9520,9521,55,Australia,standard,4,New York,6,1,12,3,True,Relaxation,1874.22866538477,5,1102.9404072180564,570.261719133464
9521,9522,69,Germany,gold,3,Paris,2,1,1,1,False,Adventure,546.6296526332436,7,-104.43492836549116,140.82813818688695
9522,9523,54,UK,standard,2,Paris,2,4,8,3,False,Adventure,1943.2041964687755,7,1541.5789555568804,275.0814705937715
9523,9524,72,Canada,standard,5,Rome,18,3,12,3,False,Relaxation,12466.656103967667,4,11950.585910305464,2218.5952513499205
9524,9525,26,Spain,gold,4,Rio,16,2,8,4,True,Cultural,7382.465528642615,6,6992.13038946596,1692.7842044747724
9525,9526,27,Spain,standard,1,Cape Town,2,1,7,7,False,Cultural,433.28650219806025,6,81.32805006736953,93.04118260517514
9526,9527,22,UK,silver,3,Cape Town,13,4,7,2,False,Cultural,11891.131770622862,7,11461.931005453313,1639.158764892593
9527,9528,46,USA,standard,0,Rome,9,4,6,3,False,Cultural,9083.685907220046,7,7752.989968510137,1363.2712821437656
9528,9529,42,Spain,silver,4,Paris,8,5,2,3,False,Relaxation,8047.058054666252,6,7455.851087211685,999.9012508709884
9529,9530,37,UK,standard,5,Rome,26,5,12,1,True,Relaxation,29952.93421087199,5,29352.080756285755,6202.233448828284
9530,9531,52,France,standard,1,Cape Town,15,2,12,2,True,Cultural,6788.211041794398,5,6116.251918886311,896.8690783834837
